SBU_id,master_category_id,service_category_id,loc_id,media_id,sp_id,lft_platform,placed_orders,taken_orders,complains,avg_csat,csat_number,lft_reschedules_customer,lft_customer_gmv,create_hr_day,schedule_hr_day,gap_hr_create_schedule,sp_change,reschedule_counter,discount,if_promo_used,if_completed
3,235,144,12.0,8.0,233,491,18,11,0,4.75,4,21,8248.00,8,11,2,0,0,0.00,0,0
1,1,14,11.0,11.0,1309,825,16,13,1,4.666666666666667,12,10,10125.00,20,14,65,0,1,0.00,0,1
5,186,64,6.0,8.0,97016,940,21,14,2,4.2,10,17,21794.00,12,17,28,0,1,400.00,1,1
5,186,207,1.0,8.0,65591,512,17,8,0,5.0,7,6,3548.00,10,17,30,0,0,0.00,0,0
1,1,11,49.0,8.0,28,258,9,5,0,5.0,3,11,10200.00,22,15,136,0,2,0.00,0,0
3,3,152,20.0,2.0,3439,2,2,1,0,5.0,1,2,3000.00,14,22,7,0,1,0.00,0,1
1,1,284,6.0,12.0,1276,154,6,4,0,1.0,1,9,1210.00,15,18,74,0,4,0.00,0,0
3,235,518,1.0,11.0,233,246,5,2,0,5.0,1,3,15800.00,14,20,5,0,1,0.00,0,1
6,185,247,51.0,12.0,1809,134,7,4,0,5.0,1,6,2590.00,17,16,142,0,3,0.00,0,0
4,183,339,17.0,9.0,1451,0,1,1,0,5.0,1,0,4500.00,3,13,9,0,0,0.00,0,1
1,1,14,11.0,2.0,649,653,60,47,7,4.65625,32,64,122701.00,15,11,43,0,0,0.00,0,0
4,183,167,12.0,2.0,21894,382,118,104,1,4.75,40,82,453700.00,22,19,140,0,2,0.00,0,1
5,186,207,51.0,12.0,751,732,48,35,4,4.7407407407407405,27,71,69967.92,15,17,169,1,0,0.00,1,0
3,3,555,6.0,8.0,63932,45,4,3,0,5.0,1,4,2000.00,19,16,44,0,0,0.00,0,0
7,184,644,4.0,8.0,99658,1154,239,203,10,4.869281045751634,153,421,148243.00,19,17,93,0,10,100.00,1,1
2,226,26,5.0,12.0,2552,636,12,8,1,4.5,2,34,26079.00,13,13,95,1,0,0.00,0,0
7,184,72,6.0,9.0,1419,310,6,6,1,3.6666666666666665,3,20,3160.00,0,18,161,0,4,0.00,0,1
4,183,668,47.0,8.0,2661,751,13,9,1,4.0,6,11,16070.00,10,14,3,0,0,0.00,0,0
1,1,14,47.0,9.0,2526,86,6,3,0,5.0,2,5,5047.00,18,19,24,0,0,0.00,0,1
3,3,152,20.0,12.0,76393,77,4,2,0,5.0,1,4,3700.00,16,11,234,1,0,0.00,0,0
1,1,19,11.0,2.0,1800,2,3,1,0,5.0,1,5,400.00,16,20,123,1,1,20.00,1,1
1,1,14,49.0,9.0,63688,109,10,9,1,4.5,8,10,14944.00,17,20,170,0,1,0.00,0,1
7,184,644,4.0,2.0,99658,939,11,9,0,5.0,4,10,3248.00,21,9,155,0,4,100.00,1,1
6,185,247,2.0,12.0,2330,389,29,25,0,4.846153846153846,13,35,8374.00,19,12,88,0,0,0.00,0,0
1,225,21,12.0,9.0,595,295,98,25,8,5.0,3,164,12164.00,10,20,57,0,5,0.00,0,0
1,1,10,50.0,8.0,9,399,33,26,0,5.0,26,50,58237.00,17,20,26,0,1,0.00,0,1
1,1,12,5.0,8.0,14799,314,13,7,0,4.0,1,18,2098.00,3,9,5,0,0,0.00,0,0
3,224,577,6.0,9.0,49855,81,8,5,0,4.666666666666667,3,17,2500.00,9,9,47,1,1,0.00,0,0
1,1,18,2.0,2.0,17674,954,77,41,3,4.6923076923076925,26,91,56145.00,14,16,25,0,2,0.00,0,0
6,185,247,1.0,2.0,76159,470,31,23,3,3.0,2,40,7468.00,20,14,89,0,0,20.00,0,1
1,1,14,5.0,5.0,595,738,15,6,2,4.666666666666667,3,36,12590.00,15,12,116,0,4,0.00,1,0
4,183,668,5.0,2.0,1451,0,1,1,0,5.0,1,0,1500.00,23,13,13,0,0,0.00,0,1
7,184,644,4.0,8.0,99658,6,3,1,0,5.0,1,15,450.00,13,16,194,0,13,0.00,1,0
1,73,75,12.0,8.0,181,488,17,10,2,4.666666666666667,3,24,12700.00,14,18,147,0,6,0.00,0,1
6,185,247,5.0,2.0,44167,379,18,10,0,4.9,10,18,5160.00,11,11,23,0,0,20.00,0,1
8,348,350,12.0,11.0,3048,1136,70,67,1,5.0,2,50,26601.00,17,18,0,0,0,0.00,0,1
8,101,446,20.0,8.0,17291,374,33,18,5,4.666666666666667,12,44,365307.00,18,20,961,1,1,0.00,0,0
1,1,13,18.0,2.0,14607,108,7,5,0,4.8,5,18,3560.00,12,13,0,0,1,0.00,0,1
6,185,247,44.0,12.0,41603,288,9,5,2,5.0,4,21,3490.00,15,12,44,0,0,20.00,0,1
4,183,167,1.0,8.0,3129,572,45,28,7,4.642857142857143,14,91,41668.00,21,9,491,0,7,0.00,1,0
1,1,643,4.0,2.0,1812,885,17,16,0,4.833333333333333,12,23,23249.00,13,18,340,1,8,500.00,1,1
1,1,19,44.0,8.0,803,61,8,5,0,4.666666666666667,3,29,7999.00,14,20,5,0,3,0.00,1,0
1,1,19,1.0,9.0,2526,599,12,9,3,4.888888888888889,9,15,11710.00,10,15,28,0,1,0.00,0,1
1,1,14,4.0,8.0,1276,422,31,28,0,4.9,20,14,56859.00,9,11,1,0,0,0.00,0,1
3,3,152,43.0,12.0,17570,504,5,3,0,5.0,2,14,5350.00,12,10,21,0,0,0.00,1,0
7,184,72,12.0,11.0,2345,1118,127,122,2,4.833333333333333,24,59,38146.00,17,17,167,0,0,0.00,0,1
1,1,618,20.0,2.0,9,100,4,4,0,5.0,2,6,2599.00,17,20,218,0,3,0.00,0,1
1,1,11,1.0,12.0,17674,820,3,1,0,4.0,1,3,3200.00,18,19,168,0,1,0.00,1,0
5,186,69,2.0,9.0,751,392,14,7,1,3.4,5,27,2535.00,22,11,36,1,3,0.00,0,0
1,1,12,1.0,8.0,28,541,14,9,0,4.555555555555555,9,18,10098.00,13,16,2,0,0,0.00,0,0
3,221,222,17.0,12.0,15702,84,4,1,0,4.0,1,5,1400.00,13,16,2,0,0,0.00,0,0
1,1,14,12.0,9.0,277,948,43,36,8,4.722222222222222,18,62,83489.00,1,20,18,0,1,150.00,1,1
4,183,200,44.0,9.0,1451,485,62,34,0,4.379310344827586,29,61,32640.03,12,16,3,0,0,0.00,0,0
2,226,26,1.0,12.0,3033,365,15,6,1,4.166666666666667,6,39,29135.00,11,15,3,1,0,0.00,0,0
4,183,167,11.0,12.0,2661,184,11,4,0,5.0,1,12,4997.00,19,15,67,0,0,0.00,1,0
6,185,247,49.0,12.0,2336,396,12,11,0,4.666666666666667,3,23,12863.33,18,11,40,0,1,120.00,0,1
4,183,167,6.0,9.0,2661,64,3,3,0,5.0,2,3,3000.00,14,18,3,0,0,0.00,0,1
6,185,247,11.0,8.0,64798,216,25,20,0,4.411764705882353,17,24,7070.00,18,20,193,0,4,0.00,0,0
6,185,247,68.0,12.0,4972,536,6,3,0,2.5,2,11,680.00,15,13,165,0,3,20.00,0,1
4,183,647,4.0,2.0,67189,957,15,14,0,4.5,2,20,9369.00,15,15,383,1,1,0.00,1,0
6,185,247,44.0,12.0,74302,43,5,4,0,4.0,2,6,1360.00,15,19,27,0,2,20.00,0,1
4,183,200,20.0,8.0,14574,62,5,3,0,5.0,1,0,1020.00,23,11,11,0,0,0.00,0,0
1,1,14,1.0,12.0,73836,261,5,2,0,5.0,2,3,3200.00,18,10,87,0,0,0.00,0,0
6,185,247,5.0,8.0,44167,107,23,19,0,5.0,13,7,11095.00,22,13,14,0,0,35.00,0,1
3,224,245,11.0,8.0,12983,527,9,3,0,4.5,2,2,1700.00,12,16,3,0,0,0.00,0,0
1,225,22,2.0,8.0,1047,334,5,5,0,4.666666666666667,3,24,4864.00,8,11,26,0,0,0.00,0,1
1,1,587,12.0,12.0,28,59,4,3,0,4.5,2,5,11499.00,16,9,88,0,0,0.00,1,0
1,1,12,6.0,8.0,2448,509,5,3,1,5.0,2,7,2499.00,19,19,23,0,2,0.00,0,1
6,185,247,47.0,8.0,2330,492,86,73,0,4.9787234042553195,47,99,29110.25,9,18,8,0,0,48.00,1,1
1,1,618,5.0,12.0,595,555,35,22,0,4.6,10,44,7701.00,18,12,353,0,9,0.00,0,0
5,186,563,6.0,8.0,751,524,19,15,3,4.090909090909091,11,29,13950.00,11,16,4,0,1,187.50,1,1
3,224,301,5.0,2.0,79524,330,16,7,0,4.0,4,27,5628.00,16,9,112,1,5,0.00,0,0
2,226,23,44.0,8.0,32413,537,32,23,1,4.705882352941177,17,55,25689.00,14,9,546,0,5,400.00,1,1
5,186,64,1.0,8.0,751,581,8,4,0,5.0,4,4,4700.00,14,18,3,0,1,0.00,0,1
1,1,12,2.0,2.0,56446,0,1,1,0,5.0,1,0,1700.00,16,10,41,0,0,0.00,0,1
1,1,67,1.0,2.0,649,960,48,41,2,4.035714285714286,28,65,33539.00,11,12,120,0,7,0.00,0,1
6,185,227,11.0,8.0,73989,445,19,11,2,5.0,11,11,719.00,11,13,1,0,0,0.00,0,0
7,184,72,12.0,12.0,20743,412,15,8,2,4.833333333333333,6,23,2325.00,15,15,23,0,0,0.00,1,0
7,184,672,4.0,2.0,99658,30,5,4,0,4.5,2,8,1150.00,11,10,70,0,2,200.00,1,1
3,3,273,49.0,9.0,12811,185,10,1,0,5.0,1,13,3300.00,12,14,1,1,0,0.00,0,0
1,1,618,5.0,8.0,277,289,10,6,2,5.0,2,12,5169.00,17,20,2,0,0,75.00,1,1
3,224,245,49.0,12.0,85459,527,9,3,0,4.5,2,2,1700.00,18,15,356,1,0,0.00,1,0
3,3,273,11.0,12.0,1303,470,8,2,1,4.5,2,8,7150.00,16,22,293,1,0,0.00,0,0
1,1,12,12.0,9.0,1309,0,1,1,0,5.0,1,3,90.00,18,20,25,0,3,0.00,0,1
5,186,440,6.0,8.0,1508,79,5,3,1,4.5,2,5,3950.00,12,12,23,0,2,0.00,0,1
2,226,25,4.0,11.0,76077,14,6,2,1,5.0,1,4,449.00,18,13,90,0,1,0.00,0,0
5,186,207,2.0,8.0,3015,65,8,5,1,4.75,4,6,2688.00,15,15,23,0,0,108.00,1,1
6,185,488,4.0,2.0,99658,1,3,3,0,5.0,1,0,650.00,17,13,19,0,0,50.00,1,1
4,183,200,20.0,2.0,1738,140,7,7,0,4.5,2,7,4790.00,14,18,3,0,0,0.00,0,1
1,1,12,11.0,12.0,905,929,15,6,1,4.666666666666667,3,34,7700.00,13,19,149,1,2,0.00,1,0
1,1,14,29.0,8.0,107,191,42,22,5,3.05,20,49,13276.00,17,10,40,1,0,0.00,1,0
1,225,21,4.0,2.0,99688,997,15,10,0,5.0,1,29,2525.00,20,17,20,0,1,0.00,0,1
7,184,672,4.0,2.0,99658,798,10,8,0,4.666666666666667,3,20,13850.00,16,12,379,0,2,200.00,1,1
3,3,275,18.0,12.0,1809,1,2,2,0,5.0,1,1,4000.00,12,13,24,0,1,0.00,0,1
7,184,658,5.0,8.0,848,453,29,27,0,4.925925925925926,27,70,25267.80,20,2,173,0,3,167.25,1,1
1,1,18,2.0,11.0,17674,509,17,7,0,5.0,5,3,1617.00,18,19,0,0,0,0.00,0,0
3,221,222,6.0,8.0,1680,0,1,1,0,4.0,1,0,1850.00,15,12,20,0,0,0.00,0,1
1,225,22,6.0,12.0,2526,409,7,3,0,5.0,1,5,1470.00,13,17,51,1,2,0.00,0,0
1,73,249,8.0,12.0,14236,420,11,7,0,4.833333333333333,6,44,10455.00,15,11,1603,0,19,0.00,1,0
1,1,12,11.0,8.0,9,399,33,26,0,5.0,26,50,58237.00,19,18,22,0,1,0.00,0,1
1,225,21,1.0,11.0,649,57,12,3,2,2.0,3,42,948.00,10,20,57,0,5,0.00,0,1
5,186,207,5.0,2.0,3015,489,20,14,2,5.0,2,20,6550.00,18,14,115,1,1,0.00,0,0
4,183,167,2.0,8.0,2661,500,100,90,0,5.0,57,138,134823.00,9,19,177,0,3,0.00,0,1
7,184,72,12.0,11.0,2345,1140,52,50,0,4.5,2,30,91444.00,10,17,174,0,0,0.00,0,1
6,185,247,11.0,12.0,64798,218,24,22,0,5.0,20,42,7310.00,18,21,26,0,1,40.00,0,1
6,185,488,4.0,8.0,99658,55,15,10,0,5.0,5,6,2419.00,17,19,1,0,0,0.00,0,0
3,221,222,49.0,5.0,233,432,21,10,1,4.285714285714286,7,23,6153.00,19,20,48,0,1,178.80,1,1
6,185,247,1.0,12.0,76159,600,16,7,2,3.5,6,22,4130.00,12,20,31,0,1,20.00,0,1
6,185,227,11.0,8.0,1408,1152,336,267,7,4.921428571428572,140,203,73890.00,9,13,3,0,0,0.00,0,0
1,1,13,20.0,12.0,14236,52,4,3,0,5.0,1,12,6949.00,10,12,457,0,3,50.00,1,1
6,185,247,6.0,9.0,2336,424,26,18,1,4.818181818181818,11,37,35898.00,15,19,51,0,1,120.00,0,1
7,184,72,1.0,2.0,75441,0,1,1,0,5.0,1,2,300.00,12,9,44,0,2,200.00,1,1
7,184,644,4.0,2.0,99658,971,33,20,0,4.75,4,91,14936.00,10,10,311,0,17,100.00,1,1
1,1,14,2.0,8.0,1376,349,5,4,0,5.0,4,0,800.00,18,20,1,0,0,0.00,0,0
7,184,72,12.0,11.0,2345,537,29,25,1,4.444444444444445,9,22,15875.00,14,17,170,0,0,0.00,0,1
6,185,594,45.0,11.0,63101,132,6,3,0,5.0,1,9,920.00,21,13,255,0,8,0.00,0,0
7,184,644,4.0,8.0,99658,824,12,6,0,5.0,1,29,5399.85,12,13,144,0,10,0.00,1,0
4,183,200,39.0,2.0,35246,88,2,2,0,5.0,1,3,7000.00,13,16,50,0,1,0.00,0,1
5,186,207,17.0,2.0,74619,1119,80,53,4,4.833333333333333,6,89,36130.25,13,15,1,0,1,0.00,0,1
3,221,222,29.0,8.0,64838,358,5,1,1,5.0,1,3,240.00,10,13,2,0,0,0.00,0,0
6,185,247,6.0,12.0,2330,340,18,16,1,4.833333333333333,6,28,5530.00,16,19,170,0,1,16.00,1,1
4,183,339,11.0,2.0,21894,225,20,17,1,4.545454545454546,11,15,16775.00,12,15,266,0,3,0.00,0,0
1,1,10,5.0,8.0,595,0,1,1,0,5.0,1,8,7700.00,13,14,72,0,8,0.00,0,1
6,185,247,5.0,8.0,73390,17,6,6,0,5.0,4,10,1640.00,13,17,3,0,1,0.00,0,1
7,184,72,12.0,11.0,2345,1154,187,184,1,4.5,6,33,42525.00,18,17,214,0,1,0.00,0,1
6,185,247,11.0,8.0,4972,727,64,50,0,4.9375,16,84,17069.00,22,21,22,0,1,20.00,0,1
4,183,339,11.0,2.0,1738,287,208,208,0,5.0,129,119,620430.00,19,9,2317,0,0,0.00,0,1
1,1,12,1.0,2.0,13087,949,9,8,0,5.0,1,15,5741.00,11,22,10,0,1,0.00,0,1
6,185,247,6.0,12.0,2330,299,144,117,1,5.0,14,256,46562.00,19,18,118,0,1,0.00,0,1
3,224,577,5.0,8.0,12983,124,3,3,0,5.0,3,12,3099.00,23,20,356,0,7,0.00,0,1
1,1,11,18.0,2.0,3836,316,11,7,1,3.6666666666666665,3,26,1938.00,11,12,72,0,0,0.00,0,1
3,224,245,11.0,12.0,11193,222,6,4,0,4.5,2,5,6600.00,13,10,44,1,0,0.00,1,0
1,1,12,1.0,8.0,28,0,1,1,0,5.0,1,1,499.00,19,20,24,0,1,200.00,0,1
3,224,301,1.0,12.0,12983,613,9,4,0,4.0,4,3,1715.00,18,11,16,1,0,0.00,1,0
8,455,457,8.0,8.0,17256,8,2,1,0,1.0,1,4,0.00,13,9,259,0,4,0.00,1,0
5,186,65,6.0,9.0,751,354,3,3,0,5.0,2,4,2700.00,7,13,5,0,1,0.00,0,1
1,1,14,1.0,2.0,649,1130,166,125,4,4.128205128205129,39,300,124420.00,10,12,1,0,0,0.00,0,1
3,224,331,1.0,8.0,12983,253,11,5,0,4.5,2,19,72250.00,1,11,249,0,0,0.00,0,0
7,184,644,4.0,2.0,99658,988,14,9,1,4.0,1,14,8950.00,11,17,77,0,4,100.00,1,1
1,1,12,4.0,5.0,277,456,11,8,1,4.714285714285714,7,5,8250.00,11,13,1,0,0,0.00,0,0
1,1,14,1.0,8.0,595,112,2,1,0,5.0,1,4,2000.00,10,13,2,0,0,0.00,0,1
8,455,457,11.0,12.0,17291,28,4,3,0,4.0,1,8,1020.00,14,16,241,0,1,0.00,0,0
3,235,144,20.0,8.0,3642,46,8,7,0,4.2,5,4,8900.00,13,19,5,0,0,0.00,0,1
7,184,584,49.0,12.0,75057,292,8,2,1,5.0,1,14,1192.00,16,10,41,0,0,0.00,1,0
6,185,247,6.0,8.0,73583,288,10,8,0,5.0,4,14,5610.00,14,12,21,1,0,0.00,0,0
4,183,339,12.0,8.0,1451,19,6,3,0,4.666666666666667,3,2,4700.00,12,15,2,0,0,0.00,0,1
1,1,18,1.0,12.0,595,1036,15,7,1,2.0,1,63,9845.00,11,10,166,1,5,0.00,1,0
8,455,457,2.0,8.0,17256,446,5,3,0,5.0,2,5,7351.56,9,9,407,0,2,0.00,0,0
3,235,518,5.0,2.0,3642,127,12,8,1,4.5,2,17,8520.00,8,9,24,0,4,0.00,0,1
1,1,18,4.0,11.0,649,28,5,3,1,5.0,1,4,699.00,13,15,1,0,0,0.00,0,1
6,185,247,20.0,8.0,12664,16,5,4,1,3.3333333333333335,3,8,1580.00,10,18,31,1,1,0.00,0,0
1,1,284,5.0,12.0,649,88,7,4,0,5.0,3,15,31961.00,11,20,128,0,3,0.00,0,0
6,185,247,8.0,9.0,12664,912,56,45,2,5.0,35,43,26121.00,21,16,66,1,2,0.00,0,0
1,1,11,47.0,9.0,277,126,3,3,0,5.0,2,8,5500.00,10,15,4,0,4,0.00,0,1
1,1,194,5.0,8.0,3148,895,35,23,2,4.846153846153846,13,40,63119.00,21,20,94,0,2,0.00,0,1
1,1,19,2.0,8.0,2526,593,11,6,1,4.5,4,13,2870.00,0,9,32,0,1,0.00,0,0
1,1,12,1.0,9.0,28,145,2,2,0,4.0,1,4,1651.00,21,10,60,0,3,0.00,0,1
5,186,207,12.0,8.0,3015,695,38,24,5,4.277777777777778,18,86,27228.24,17,9,39,0,0,0.00,0,0
1,1,14,12.0,5.0,63688,97,6,3,0,5.0,2,5,589.00,19,20,24,0,1,0.00,0,0
1,1,14,44.0,12.0,107,851,11,5,0,1.0,1,11,19599.00,10,11,216,0,2,0.00,1,0
1,1,15,43.0,12.0,13087,97,5,4,0,5.0,1,17,6008.00,12,13,24,0,0,7.50,1,1
1,1,14,1.0,2.0,66194,870,11,7,2,4.0,2,9,8877.00,22,11,12,0,0,19.50,1,1
5,186,564,2.0,2.0,73946,115,6,2,0,5.0,2,2,1400.00,19,13,41,0,1,75.00,1,1
4,183,167,6.0,12.0,1451,26,2,1,0,3.0,1,0,990.00,14,16,1,0,0,0.00,0,0
1,1,14,2.0,2.0,43621,344,21,14,2,4.8,10,42,17600.00,10,10,47,0,1,0.00,1,0
6,185,247,49.0,8.0,80344,141,14,8,2,4.857142857142857,7,15,3020.00,15,13,45,1,1,0.00,0,0
4,183,167,1.0,12.0,2661,200,4,2,1,5.0,1,4,800.00,19,12,16,1,1,0.00,0,0
1,1,14,11.0,12.0,76305,367,22,20,0,4.4,10,73,43119.00,18,11,88,0,2,0.00,1,0
1,1,10,1.0,12.0,1376,683,5,3,1,5.0,2,14,1700.00,17,14,212,0,6,0.00,1,0
4,183,200,2.0,8.0,24823,308,4,1,0,5.0,1,3,3200.00,13,16,2,0,0,0.00,0,0
8,101,159,6.0,2.0,17291,307,6,4,2,1.0,1,20,4700.00,12,20,727,0,7,0.00,0,0
1,225,22,2.0,8.0,1047,0,1,1,0,5.0,1,1,200.00,14,20,5,0,1,0.00,0,1
3,221,223,6.0,2.0,233,753,18,12,2,5.0,6,29,22000.00,12,16,123,0,1,0.00,0,0
6,185,247,51.0,12.0,1809,1034,24,13,1,4.888888888888889,9,29,8869.00,15,14,94,1,2,0.00,0,0
1,1,14,12.0,8.0,63688,152,206,204,0,5.0,194,3,112280.00,14,15,0,0,0,0.00,0,1
5,186,103,29.0,12.0,2138,381,8,2,0,5.0,1,5,4840.00,10,11,24,1,0,0.00,1,0
3,224,245,6.0,8.0,75322,43,5,2,0,5.0,1,2,680.00,10,15,4,1,1,0.00,1,0
4,183,167,11.0,9.0,1451,1,2,1,0,5.0,1,2,5000.00,13,18,4,0,0,0.00,0,0
5,186,66,5.0,12.0,56940,528,18,13,0,5.0,10,27,29122.00,10,14,51,1,5,0.00,0,0
4,183,571,44.0,2.0,1738,398,22,22,0,5.0,22,10,101030.00,19,12,88,0,0,0.00,0,1
3,224,577,6.0,2.0,77186,705,15,6,2,5.0,1,38,29300.00,12,12,167,0,2,0.00,0,0
6,185,247,1.0,12.0,74555,556,21,19,2,4.222222222222222,9,40,12131.00,14,12,117,0,0,0.00,0,1
7,184,72,12.0,11.0,2528,496,28,28,0,5.0,6,25,2054.00,12,17,172,0,0,0.00,0,1
1,225,22,20.0,8.0,1800,2,3,3,0,5.0,3,0,260.00,0,9,8,0,0,0.00,0,1
5,186,207,8.0,8.0,74619,240,31,23,0,4.8,20,21,12848.00,11,9,21,1,0,0.00,0,0
5,186,207,4.0,2.0,99573,880,16,8,2,2.3333333333333335,3,33,2275.00,14,9,402,0,1,0.00,1,0
3,3,555,51.0,8.0,1809,119,6,4,0,5.0,1,17,27600.00,22,2,219,0,5,200.00,0,1
1,1,14,49.0,12.0,1341,559,20,3,0,5.0,2,58,12000.00,14,20,5,0,0,0.00,1,0
4,183,167,2.0,8.0,13474,344,10,7,0,4.4,5,12,8500.00,15,19,3,1,0,0.00,0,1
6,185,247,44.0,8.0,2336,384,21,17,4,4.076923076923077,13,23,6514.00,10,15,52,0,1,120.00,0,1
5,186,207,5.0,2.0,74619,489,20,14,2,5.0,2,20,6550.00,18,15,20,1,1,0.00,0,1
1,1,12,6.0,8.0,28,84,3,3,0,4.0,3,3,3049.00,18,20,49,0,3,0.00,0,1
1,1,14,51.0,2.0,9,183,16,8,2,5.0,1,32,22895.00,15,14,94,0,2,0.00,0,1
2,226,23,43.0,2.0,2552,899,15,12,0,3.8333333333333335,6,19,137669.00,12,18,797,0,11,0.00,0,1
5,186,207,11.0,10.0,448,332,13,11,1,5.0,4,33,10471.00,23,9,9,0,0,0.00,0,0
6,185,247,12.0,12.0,2336,327,43,31,3,5.0,8,60,11823.00,15,19,459,0,2,120.00,0,1
7,184,644,4.0,2.0,99658,955,29,19,1,5.0,14,54,6399.00,12,9,212,0,15,100.00,1,1
5,186,69,2.0,12.0,68538,1,3,2,0,1.0,1,3,5600.00,18,14,19,0,0,75.00,1,1
7,184,72,2.0,8.0,1419,491,20,14,2,4.75,12,26,4332.00,0,10,57,0,0,0.00,0,0
3,3,555,11.0,8.0,23657,1118,331,311,10,4.822393822393822,259,143,117897.25,15,16,0,0,0,0.00,0,1
3,3,152,2.0,12.0,76393,0,1,1,0,5.0,1,2,5000.00,13,20,246,0,2,250.00,1,1
1,1,67,1.0,8.0,2526,441,11,8,0,4.5,6,4,17650.00,21,10,12,0,0,0.00,0,1
1,1,217,5.0,12.0,15735,336,7,5,1,4.0,2,9,9596.00,18,13,42,1,3,0.00,1,0
3,3,152,20.0,12.0,72924,13,3,1,0,5.0,1,9,1800.00,15,10,114,1,3,0.00,1,0
3,221,222,4.0,8.0,1680,218,16,10,0,4.5,2,32,17018.00,14,19,4,1,0,0.00,0,0
1,1,14,43.0,12.0,1752,785,7,2,0,4.5,2,9,600.00,14,18,219,0,4,0.00,1,0
2,226,26,8.0,2.0,3429,580,2,1,0,5.0,1,3,2000.00,14,16,121,0,2,0.00,0,0
1,1,217,2.0,12.0,1770,893,9,7,2,4.2,5,15,7879.00,17,12,18,0,1,75.00,1,1
3,224,577,4.0,12.0,12983,625,29,19,1,4.4,10,61,10846.00,16,10,89,1,0,0.00,1,0
1,1,11,12.0,2.0,2322,230,11,6,0,5.0,2,25,3882.00,9,17,679,1,1,0.00,0,0
4,183,259,5.0,8.0,1738,543,19,10,0,4.5,8,17,11479.00,20,16,1075,0,7,0.00,0,0
1,1,14,1.0,2.0,9,754,58,50,2,4.979591836734694,49,46,156667.00,21,12,326,0,0,0.00,0,1
5,186,207,5.0,8.0,3015,1112,66,56,0,4.846153846153846,13,40,36518.00,19,14,66,0,5,0.00,0,0
3,3,154,1.0,2.0,950,986,15,4,2,2.3333333333333335,3,26,3455.00,12,10,21,0,0,0.00,0,0
1,225,21,12.0,9.0,71414,909,26,23,1,4.6,5,11,6146.00,19,14,18,0,1,0.00,0,1
6,185,247,8.0,12.0,12664,109,6,4,0,1.0,1,5,1135.00,12,19,78,0,2,20.00,0,1
5,186,207,4.0,2.0,99573,157,21,19,2,4.2,10,40,8569.92,13,10,68,0,0,0.00,0,1
2,226,26,5.0,2.0,3429,0,2,1,0,5.0,1,2,5380.00,13,16,2,1,0,0.00,0,0
4,183,167,49.0,8.0,1738,465,70,51,6,4.766666666666667,30,99,78389.00,14,17,2,1,0,0.00,1,0
1,225,21,47.0,2.0,803,422,19,12,4,3.6666666666666665,6,63,13380.00,11,20,104,0,7,0.00,0,0
7,184,672,4.0,2.0,99658,159,8,7,2,4.0,4,31,26601.00,20,21,96,0,2,200.00,1,1
5,186,207,5.0,2.0,3015,117,5,3,1,4.333333333333333,3,9,1370.00,7,21,13,0,1,50.00,1,1
4,183,339,11.0,2.0,21894,382,118,104,1,4.75,40,82,453700.00,14,13,166,0,0,0.00,0,1
1,73,75,44.0,9.0,2130,278,28,10,2,3.6666666666666665,6,36,6509.00,22,11,36,0,2,0.00,0,0
6,185,247,2.0,12.0,2330,629,37,30,3,3.869565217391304,23,43,9625.40,11,12,24,0,0,0.00,0,0
1,1,14,12.0,2.0,905,1053,21,20,0,5.0,2,15,9591.00,11,17,5,0,0,0.00,0,1
4,183,167,1.0,12.0,24823,861,109,84,3,4.763888888888889,72,60,65140.00,11,14,74,0,1,57.50,1,1
1,225,22,12.0,12.0,1073,407,3,1,0,5.0,1,0,360.00,14,10,43,0,0,50.00,1,1
1,1,19,5.0,12.0,2793,194,10,6,0,4.25,4,16,2650.00,11,12,48,0,3,15.00,1,1
8,455,458,12.0,2.0,17256,1000,15,8,0,4.666666666666667,6,12,19940.00,11,9,117,0,1,0.00,0,0
1,1,12,50.0,8.0,277,22,5,2,0,5.0,1,10,8599.00,0,10,9,0,0,0.00,1,0
1,1,14,2.0,8.0,28,444,6,6,0,5.0,4,12,5196.00,23,12,36,0,2,0.00,0,1
1,225,22,5.0,8.0,66614,179,12,5,0,4.6,5,14,15900.00,21,10,12,0,0,0.00,1,0
4,183,343,11.0,10.0,18791,34,2,2,0,5.0,1,0,14000.00,16,9,16,0,0,0.00,0,1
2,226,23,11.0,8.0,18220,205,15,7,1,3.0,3,17,4459.00,17,18,0,0,0,0.00,0,0
1,225,22,44.0,8.0,803,234,5,4,0,5.0,4,7,799.00,13,14,48,0,5,0.00,0,0
6,185,247,1.0,11.0,74555,143,13,12,1,4.75,8,19,31749.00,19,11,15,0,0,20.00,0,1
1,1,10,29.0,2.0,14607,9,3,2,0,5.0,2,8,2700.00,17,20,170,0,4,200.00,1,1
6,185,247,44.0,8.0,12664,543,18,12,5,4.0,3,30,9451.00,11,16,76,1,3,0.00,0,0
3,224,577,49.0,8.0,74306,629,11,3,0,5.0,2,21,3400.00,22,9,634,1,4,0.00,0,0
1,1,12,1.0,8.0,28,0,3,1,0,5.0,1,4,50.00,20,9,36,1,1,0.00,0,0
1,1,14,51.0,8.0,18225,408,41,29,2,3.739130434782609,23,28,29279.00,10,15,4,0,1,0.00,0,0
3,235,144,44.0,8.0,233,109,6,3,0,5.0,3,5,2025.00,13,20,6,0,1,0.00,0,1
